market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
LONAND(MS),April,2013,27700,679,1034,925,MS,LONAND,April-2013
LONAND(MS),April,2014,16354,425,971,788,MS,LONAND,April-2014
LONAND(MS),April,2015,4883,633,1421,1133,MS,LONAND,April-2015
LONAND(MS),May,1998,5000,325,406,375,MS,LONAND,May-1998
LONAND(MS),May,1999,11032,250,521,433,MS,LONAND,May-1999
LONAND(MS),May,2000,6750,35,205,143,MS,LONAND,May-2000
LONAND(MS),May,2001,10650,73,250,192,MS,LONAND,May-2001
LONAND(MS),May,2002,16730,86,219,165,MS,LONAND,May-2002
LONAND(MS),May,2003,27523,143,354,262,MS,LONAND,May-2003
LONAND(MS),May,2004,2250,205,394,307,MS,LONAND,May-2004
LONAND(MS),May,2005,950,100,284,235,MS,LONAND,May-2005
LONAND(MS),May,2006,6800,80,203,163,MS,LONAND,May-2006
LONAND(MS),May,2007,2466,296,626,506,MS,LONAND,May-2007
LONAND(MS),May,2008,683,100,305,225,MS,LONAND,May-2008
LONAND(MS),May,2009,3810,259,559,493,MS,LONAND,May-2009
LONAND(MS),May,2010,3820,250,656,463,MS,LONAND,May-2010
LONAND(MS),May,2011,4350,271,636,514,MS,LONAND,May-2011
LONAND(MS),May,2012,500,150,430,375,MS,LONAND,May-2012
LONAND(MS),May,2013,1750,633,1246,1100,MS,LONAND,May-2013
LONAND(MS),May,2014,10009,429,1277,1007,MS,LONAND,May-2014
LONAND(MS),May,2015,2638,680,1684,1380,MS,LONAND,May-2015
LONAND(MS),June,1998,860,483,607,547,MS,LONAND,June-1998
LONAND(MS),June,1999,2700,320,505,430,MS,LONAND,June-1999
LONAND(MS),June,2000,3050,84,213,162,MS,LONAND,June-2000
LONAND(MS),June,2001,1700,100,335,220,MS,LONAND,June-2001
LONAND(MS),June,2002,4800,125,331,270,MS,LONAND,June-2002
LONAND(MS),June,2003,1700,233,490,396,MS,LONAND,June-2003
LONAND(MS),June,2004,440,250,416,325,MS,LONAND,June-2004
LONAND(MS),June,2005,250,150,301,260,MS,LONAND,June-2005
LONAND(MS),June,2006,1700,125,325,275,MS,LONAND,June-2006
LONAND(MS),June,2007,539,426,915,788,MS,LONAND,June-2007
LONAND(MS),June,2008,379,200,451,338,MS,LONAND,June-2008
LONAND(MS),June,2009,508,425,815,708,MS,LONAND,June-2009
LONAND(MS),June,2010,2913,280,704,585,MS,LONAND,June-2010
LONAND(MS),June,2011,1410,336,819,625,MS,LONAND,June-2011
LONAND(MS),June,2012,425,267,606,520,MS,LONAND,June-2012
LONAND(MS),June,2013,780,929,1680,1508,MS,LONAND,June-2013
LONAND(MS),June,2014,2350,600,1784,1490,MS,LONAND,June-2014
LONAND(MS),June,2015,313,800,2101,1775,MS,LONAND,June-2015
LONAND(MS),July,1998,425,680,870,775,MS,LONAND,July-1998
LONAND(MS),July,1999,559,200,461,404,MS,LONAND,July-1999
LONAND(MS),July,2000,2100,58,235,178,MS,LONAND,July-2000
LONAND(MS),July,2001,1450,183,389,280,MS,LONAND,July-2001
LONAND(MS),July,2002,3000,108,363,287,MS,LONAND,July-2002
LONAND(MS),July,2003,189,313,459,406,MS,LONAND,July-2003
LONAND(MS),July,2004,599,188,403,319,MS,LONAND,July-2004
LONAND(MS),July,2005,32,250,431,400,MS,LONAND,July-2005
LONAND(MS),July,2007,30,600,951,825,MS,LONAND,July-2007
LONAND(MS),July,2009,372,275,777,638,MS,LONAND,July-2009
LONAND(MS),July,2010,3150,350,805,588,MS,LONAND,July-2010
LONAND(MS),July,2011,565,400,882,683,MS,LONAND,July-2011
LONAND(MS),July,2012,475,338,626,547,MS,LONAND,July-2012
LONAND(MS),July,2013,300,1133,2333,1933,MS,LONAND,July-2013
LONAND(MS),July,2014,646,867,2275,1767,MS,LONAND,July-2014
LONAND(MS),July,2015,258,900,1850,1650,MS,LONAND,July-2015
LONAND(MS),August,1998,650,667,1250,1083,MS,LONAND,August-1998
LONAND(MS),August,1999,2717,260,477,380,MS,LONAND,August-1999
LONAND(MS),August,2000,1625,95,218,165,MS,LONAND,August-2000
LONAND(MS),August,2001,1727,270,593,450,MS,LONAND,August-2001
LONAND(MS),August,2002,2086,200,461,410,MS,LONAND,August-2002
LONAND(MS),August,2003,260,425,601,500,MS,LONAND,August-2003
LONAND(MS),August,2004,3345,154,389,279,MS,LONAND,August-2004
LONAND(MS),August,2006,300,100,400,275,MS,LONAND,August-2006
LONAND(MS),August,2007,498,963,1344,1113,MS,LONAND,August-2007
LONAND(MS),August,2009,433,300,651,550,MS,LONAND,August-2009
LONAND(MS),August,2010,597,313,895,703,MS,LONAND,August-2010
LONAND(MS),August,2011,300,575,1326,1088,MS,LONAND,August-2011
LONAND(MS),August,2012,225,375,675,583,MS,LONAND,August-2012
LONAND(MS),August,2013,148,1033,3292,2400,MS,LONAND,August-2013
LONAND(MS),August,2014,535,750,1850,1550,MS,LONAND,August-2014
LONAND(MS),August,2015,128,2700,4100,3600,MS,LONAND,August-2015
LONAND(MS),September,1998,1350,1267,1583,1400,MS,LONAND,September-1998
LONAND(MS),September,1999,36941,463,673,597,MS,LONAND,September-1999
LONAND(MS),September,2000,7550,163,426,353,MS,LONAND,September-2000
LONAND(MS),September,2001,8150,358,674,513,MS,LONAND,September-2001
LONAND(MS),September,2002,6000,419,607,520,MS,LONAND,September-2002
LONAND(MS),September,2003,12050,444,689,592,MS,LONAND,September-2003
LONAND(MS),September,2004,12350,203,544,409,MS,LONAND,September-2004
LONAND(MS),September,2005,1730,307,822,564,MS,LONAND,September-2005
LONAND(MS),September,2006,792,113,341,243,MS,LONAND,September-2006
LONAND(MS),September,2007,5415,656,1414,1038,MS,LONAND,September-2007
LONAND(MS),September,2008,291,250,725,500,MS,LONAND,September-2008
LONAND(MS),September,2009,5102,319,714,563,MS,LONAND,September-2009
LONAND(MS),September,2010,681,726,1351,1159,MS,LONAND,September-2010
LONAND(MS),September,2011,1995,679,1274,1071,MS,LONAND,September-2011
LONAND(MS),September,2012,300,393,678,578,MS,LONAND,September-2012
LONAND(MS),September,2013,1858,2000,3938,3075,MS,LONAND,September-2013
LONAND(MS),September,2014,3150,700,1683,1417,MS,LONAND,September-2014
LONAND(MS),September,2015,3078,2700,4560,4000,MS,LONAND,September-2015
LONAND(MS),October,1998,2250,1400,2533,1833,MS,LONAND,October-1998
LONAND(MS),October,1999,36925,250,546,444,MS,LONAND,October-1999
LONAND(MS),October,2000,34050,278,431,378,MS,LONAND,October-2000
LONAND(MS),October,2002,34056,367,691,542,MS,LONAND,October-2002
LONAND(MS),October,2003,24200,556,901,714,MS,LONAND,October-2003
LONAND(MS),October,2004,36300,189,526,384,MS,LONAND,October-2004
LONAND(MS),October,2005,2461,490,1241,915,MS,LONAND,October-2005
LONAND(MS),October,2006,2015,144,361,290,MS,LONAND,October-2006
LONAND(MS),October,2007,23010,672,1388,1094,MS,LONAND,October-2007
LONAND(MS),October,2008,1850,200,650,425,MS,LONAND,October-2008
LONAND(MS),October,2009,23813,497,1414,1056,MS,LONAND,October-2009
LONAND(MS),October,2010,6835,625,1305,1025,MS,LONAND,October-2010
LONAND(MS),October,2011,5670,489,1078,897,MS,LONAND,October-2011
LONAND(MS),October,2012,530,517,925,783,MS,LONAND,October-2012
LONAND(MS),October,2013,8290,1583,4567,3533,MS,LONAND,October-2013
LONAND(MS),October,2014,9511,683,1817,1408,MS,LONAND,October-2014
LONAND(MS),October,2015,26000,1188,3169,2475,MS,LONAND,October-2015
LONAND(MS),November,1998,10500,1275,1988,1638,MS,LONAND,November-1998
LONAND(MS),November,1999,45000,253,525,431,MS,LONAND,November-1999
LONAND(MS),November,2000,23319,325,685,544,MS,LONAND,November-2000
LONAND(MS),November,2002,33992,225,548,427,MS,LONAND,November-2002
LONAND(MS),November,2003,12433,350,707,550,MS,LONAND,November-2003
LONAND(MS),November,2004,28000,154,446,343,MS,LONAND,November-2004
LONAND(MS),November,2005,7960,471,1238,904,MS,LONAND,November-2005
LONAND(MS),November,2006,12382,181,560,350,MS,LONAND,November-2006
LONAND(MS),November,2007,31251,381,952,730,MS,LONAND,November-2007
LONAND(MS),November,2008,6050,500,1030,800,MS,LONAND,November-2008
LONAND(MS),November,2009,22250,558,1675,1254,MS,LONAND,November-2009
LONAND(MS),November,2010,11220,600,1678,1331,MS,LONAND,November-2010
LONAND(MS),November,2011,7200,592,1125,935,MS,LONAND,November-2011
LONAND(MS),November,2012,1720,700,1363,1113,MS,LONAND,November-2012
LONAND(MS),November,2013,9593,1100,3442,2433,MS,LONAND,November-2013
LONAND(MS),November,2014,9006,767,1616,1325,MS,LONAND,November-2014
LONAND(MS),November,2015,17907,871,2628,2107,MS,LONAND,November-2015
LONAND(MS),December,1998,12000,925,1375,1200,MS,LONAND,December-1998
LONAND(MS),December,1999,29000,168,331,265,MS,LONAND,December-1999
LONAND(MS),December,2000,26516,329,633,511,MS,LONAND,December-2000
LONAND(MS),December,2001,15850,350,528,455,MS,LONAND,December-2001
LONAND(MS),December,2002,24488,100,395,265,MS,LONAND,December-2002
LONAND(MS),December,2003,18300,365,755,605,MS,LONAND,December-2003
LONAND(MS),December,2004,23250,175,419,332,MS,LONAND,December-2004
LONAND(MS),December,2005,26000,300,538,413,MS,LONAND,December-2005
LONAND(MS),December,2006,13072,194,874,473,MS,LONAND,December-2006
LONAND(MS),December,2007,21035,244,672,488,MS,LONAND,December-2007
LONAND(MS),December,2008,29526,525,1338,984,MS,LONAND,December-2008
LONAND(MS),December,2009,13535,617,1899,1356,MS,LONAND,December-2009
LONAND(MS),December,2010,4450,1420,3705,2820,MS,LONAND,December-2010
LONAND(MS),December,2011,9550,425,670,542,MS,LONAND,December-2011
LONAND(MS),December,2012,6900,714,1572,1264,MS,LONAND,December-2012
LONAND(MS),December,2013,21557,611,1714,1267,MS,LONAND,December-2013
LONAND(MS),December,2014,5896,850,2097,1608,MS,LONAND,December-2014
LONAND(MS),December,2015,14817,550,1675,1108,MS,LONAND,December-2015
LUCKNOW,January,2004,4655,875,995,935,UP,LUCKNOW,January-2004
LUCKNOW,January,2005,2900,416,518,467,UP,LUCKNOW,January-2005
LUCKNOW,January,2007,2295,1028,1028,1028,UP,LUCKNOW,January-2007
LUCKNOW,January,2008,16011,420,495,453,UP,LUCKNOW,January-2008
LUCKNOW,January,2009,1830,1321,1321,1321,UP,LUCKNOW,January-2009
LUCKNOW,January,2010,9708,1502,1687,1599,UP,LUCKNOW,January-2010
LUCKNOW,January,2011,10888,3204,3704,3454,UP,LUCKNOW,January-2011
LUCKNOW,January,2012,21135,679,760,721,UP,LUCKNOW,January-2012
LUCKNOW,January,2013,5858,1280,1385,1339,UP,LUCKNOW,January-2013
LUCKNOW,January,2014,28145,1125,1258,1202,UP,LUCKNOW,January-2014
LUCKNOW,January,2015,35815,1617,1793,1701,UP,LUCKNOW,January-2015
LUCKNOW,January,2016,23410,1320,1454,1393,UP,LUCKNOW,January-2016
LUCKNOW,February,2004,1550,869,959,912,UP,LUCKNOW,February-2004
LUCKNOW,February,2005,1250,390,474,428,UP,LUCKNOW,February-2005
LUCKNOW,February,2006,1710,373,508,482,UP,LUCKNOW,February-2006
LUCKNOW,February,2007,1630,1294,1294,1294,UP,LUCKNOW,February-2007
LUCKNOW,February,2008,12575,323,454,432,UP,LUCKNOW,February-2008
LUCKNOW,February,2009,450,1325,1475,1400,UP,LUCKNOW,February-2009
LUCKNOW,February,2010,12080,1426,1657,1548,UP,LUCKNOW,February-2010
LUCKNOW,February,2011,15675,1244,1525,1384,UP,LUCKNOW,February-2011
LUCKNOW,February,2012,21120,510,596,556,UP,LUCKNOW,February-2012
LUCKNOW,February,2013,9220,1633,1794,1713,UP,LUCKNOW,February-2013
LUCKNOW,February,2014,21685,993,1105,1048,UP,LUCKNOW,February-2014
LUCKNOW,February,2015,34290,1431,1682,1600,UP,LUCKNOW,February-2015
LUCKNOW,February,2016,24350,1078,1213,1156,UP,LUCKNOW,February-2016
LUCKNOW,March,2004,2710,633,729,681,UP,LUCKNOW,March-2004
LUCKNOW,March,2005,340,360,400,380,UP,LUCKNOW,March-2005
LUCKNOW,March,2006,340,300,525,475,UP,LUCKNOW,March-2006
LUCKNOW,March,2007,3660,981,981,981,UP,LUCKNOW,March-2007
LUCKNOW,March,2008,11065,411,486,465,UP,LUCKNOW,March-2008
LUCKNOW,March,2009,3575,1124,1181,1152,UP,LUCKNOW,March-2009
LUCKNOW,March,2010,14000,1065,1228,1147,UP,LUCKNOW,March-2010
LUCKNOW,March,2011,22440,821,942,885,UP,LUCKNOW,March-2011
LUCKNOW,March,2012,8910,598,687,643,UP,LUCKNOW,March-2012
LUCKNOW,March,2013,17855,1295,1457,1378,UP,LUCKNOW,March-2013
LUCKNOW,March,2014,32264,1028,1170,1108,UP,LUCKNOW,March-2014
LUCKNOW,March,2015,26768,1614,1764,1684,UP,LUCKNOW,March-2015
LUCKNOW,April,2004,1470,391,455,423,UP,LUCKNOW,April-2004
LUCKNOW,April,2007,1380,663,663,663,UP,LUCKNOW,April-2007
LUCKNOW,April,2008,11291,456,545,501,UP,LUCKNOW,April-2008
LUCKNOW,April,2009,2460,835,854,845,UP,LUCKNOW,April-2009
LUCKNOW,April,2010,14160,743,901,827,UP,LUCKNOW,April-2010
LUCKNOW,April,2011,8087,632,721,676,UP,LUCKNOW,April-2011
LUCKNOW,April,2012,7490,616,744,685,UP,LUCKNOW,April-2012
LUCKNOW,April,2013,5847,1051,1223,1137,UP,LUCKNOW,April-2013
LUCKNOW,April,2014,8560,1171,1305,1233,UP,LUCKNOW,April-2014
LUCKNOW,April,2015,29294,1466,1616,1540,UP,LUCKNOW,April-2015
LUCKNOW,May,2004,1580,369,451,410,UP,LUCKNOW,May-2004
LUCKNOW,May,2005,1320,434,507,471,UP,LUCKNOW,May-2005
LUCKNOW,May,2006,3350,245,345,330,UP,LUCKNOW,May-2006
LUCKNOW,May,2007,4500,613,613,613,UP,LUCKNOW,May-2007
LUCKNOW,May,2008,14740,430,506,470,UP,LUCKNOW,May-2008
LUCKNOW,May,2009,4222,738,738,738,UP,LUCKNOW,May-2009
LUCKNOW,May,2010,16772,567,673,620,UP,LUCKNOW,May-2010
LUCKNOW,May,2011,3666,624,696,660,UP,LUCKNOW,May-2011
LUCKNOW,May,2012,8405,634,734,691,UP,LUCKNOW,May-2012
LUCKNOW,May,2013,8410,911,1035,969,UP,LUCKNOW,May-2013
LUCKNOW,May,2014,10980,1188,1303,1245,UP,LUCKNOW,May-2014
LUCKNOW,May,2015,32130,1413,1544,1482,UP,LUCKNOW,May-2015
LUCKNOW,June,2004,5880,370,478,424,UP,LUCKNOW,June-2004
LUCKNOW,June,2005,1570,405,460,432,UP,LUCKNOW,June-2005
LUCKNOW,June,2006,2850,382,382,382,UP,LUCKNOW,June-2006
LUCKNOW,June,2007,870,618,618,618,UP,LUCKNOW,June-2007
LUCKNOW,June,2008,6290,475,563,520,UP,LUCKNOW,June-2008
LUCKNOW,June,2009,7340,792,808,800,UP,LUCKNOW,June-2009
LUCKNOW,June,2010,9820,606,727,682,UP,LUCKNOW,June-2010
LUCKNOW,June,2011,7234,653,746,699,UP,LUCKNOW,June-2011
LUCKNOW,June,2012,9540,511,612,564,UP,LUCKNOW,June-2012
LUCKNOW,June,2013,5892,1051,1212,1132,UP,LUCKNOW,June-2013
LUCKNOW,June,2014,8975,1218,1358,1297,UP,LUCKNOW,June-2014
LUCKNOW,June,2015,19859,1632,1797,1713,UP,LUCKNOW,June-2015
LUCKNOW,July,2004,6290,424,529,477,UP,LUCKNOW,July-2004
LUCKNOW,July,2005,330,440,525,483,UP,LUCKNOW,July-2005
LUCKNOW,July,2006,5150,408,408,408,UP,LUCKNOW,July-2006
LUCKNOW,July,2007,400,825,825,825,UP,LUCKNOW,July-2007
LUCKNOW,July,2008,9565,539,663,626,UP,LUCKNOW,July-2008
LUCKNOW,July,2009,3585,955,985,970,UP,LUCKNOW,July-2009
LUCKNOW,July,2010,13150,818,948,885,UP,LUCKNOW,July-2010
LUCKNOW,July,2011,6764,859,965,912,UP,LUCKNOW,July-2011
LUCKNOW,July,2012,10325,751,837,794,UP,LUCKNOW,July-2012
LUCKNOW,July,2013,5119,1794,2021,1916,UP,LUCKNOW,July-2013
LUCKNOW,July,2014,550,1900,2000,1950,UP,LUCKNOW,July-2014
LUCKNOW,July,2015,18730,1911,2090,1985,UP,LUCKNOW,July-2015
LUCKNOW,August,2004,1040,447,560,503,UP,LUCKNOW,August-2004
LUCKNOW,August,2005,275,465,588,538,UP,LUCKNOW,August-2005
LUCKNOW,August,2006,8055,442,442,442,UP,LUCKNOW,August-2006
LUCKNOW,August,2007,800,1333,1333,1333,UP,LUCKNOW,August-2007
LUCKNOW,August,2008,8710,867,967,920,UP,LUCKNOW,August-2008
LUCKNOW,August,2009,3770,876,927,904,UP,LUCKNOW,August-2009
LUCKNOW,August,2010,14625,889,1027,959,UP,LUCKNOW,August-2010
LUCKNOW,August,2011,5601,1112,1279,1203,UP,LUCKNOW,August-2011
LUCKNOW,August,2012,10210,732,878,806,UP,LUCKNOW,August-2012
LUCKNOW,August,2013,6130,2992,3232,3095,UP,LUCKNOW,August-2013
LUCKNOW,August,2014,10815,1675,2058,1898,UP,LUCKNOW,August-2014
LUCKNOW,August,2015,10568,3080,3300,3173,UP,LUCKNOW,August-2015
LUCKNOW,September,2004,1860,555,654,604,UP,LUCKNOW,September-2004
LUCKNOW,September,2005,610,833,950,900,UP,LUCKNOW,September-2005
LUCKNOW,September,2006,5935,557,557,557,UP,LUCKNOW,September-2006
LUCKNOW,September,2007,250,1400,1400,1400,UP,LUCKNOW,September-2007
LUCKNOW,September,2008,3503,888,994,951,UP,LUCKNOW,September-2008
LUCKNOW,September,2009,12170,832,963,897,UP,LUCKNOW,September-2009
LUCKNOW,September,2010,7585,1472,1631,1551,UP,LUCKNOW,September-2010
LUCKNOW,September,2011,7296,1232,1446,1340,UP,LUCKNOW,September-2011
LUCKNOW,September,2012,8445,724,857,794,UP,LUCKNOW,September-2012
LUCKNOW,September,2013,2505,4255,4495,4365,UP,LUCKNOW,September-2013
LUCKNOW,September,2014,4700,1475,1744,1610,UP,LUCKNOW,September-2014
LUCKNOW,September,2015,2725,4568,4804,4664,UP,LUCKNOW,September-2015
LUCKNOW,October,2004,2250,575,693,634,UP,LUCKNOW,October-2004
LUCKNOW,October,2006,4853,488,488,488,UP,LUCKNOW,October-2006
LUCKNOW,October,2008,5610,898,941,919,UP,LUCKNOW,October-2008
LUCKNOW,October,2009,10240,1534,1743,1637,UP,LUCKNOW,October-2009
LUCKNOW,October,2010,13385,1546,1738,1642,UP,LUCKNOW,October-2010
LUCKNOW,October,2011,3789,1185,1414,1295,UP,LUCKNOW,October-2011
LUCKNOW,October,2012,12290,823,999,910,UP,LUCKNOW,October-2012
LUCKNOW,October,2013,2453,4263,4531,4413,UP,LUCKNOW,October-2013
LUCKNOW,October,2014,3960,1473,1728,1628,UP,LUCKNOW,October-2014
LUCKNOW,October,2015,14875,3468,3659,3565,UP,LUCKNOW,October-2015
LUCKNOW,November,2004,170,540,650,595,UP,LUCKNOW,November-2004
LUCKNOW,November,2006,3110,569,569,569,UP,LUCKNOW,November-2006
LUCKNOW,November,2008,6145,1147,1233,1192,UP,LUCKNOW,November-2008
LUCKNOW,November,2009,5995,1527,1798,1660,UP,LUCKNOW,November-2009
LUCKNOW,November,2010,8660,1874,2117,1995,UP,LUCKNOW,November-2010
LUCKNOW,November,2011,11897,1066,1268,1167,UP,LUCKNOW,November-2011
LUCKNOW,November,2012,13310,1084,1224,1158,UP,LUCKNOW,November-2012
LUCKNOW,November,2013,8960,3183,3383,3283,UP,LUCKNOW,November-2013
LUCKNOW,November,2014,4740,1425,1625,1531,UP,LUCKNOW,November-2014
LUCKNOW,November,2015,16040,2346,2531,2447,UP,LUCKNOW,November-2015
LUCKNOW,December,2004,780,425,525,475,UP,LUCKNOW,December-2004
LUCKNOW,December,2006,4675,608,608,608,UP,LUCKNOW,December-2006
LUCKNOW,December,2007,11185,651,731,688,UP,LUCKNOW,December-2007
LUCKNOW,December,2008,10105,1073,1104,1095,UP,LUCKNOW,December-2008
LUCKNOW,December,2009,13176,1326,1542,1432,UP,LUCKNOW,December-2009
LUCKNOW,December,2010,7630,2597,3047,2821,UP,LUCKNOW,December-2010
LUCKNOW,December,2011,29050,817,960,888,UP,LUCKNOW,December-2011
LUCKNOW,December,2012,16975,1250,1398,1334,UP,LUCKNOW,December-2012
LUCKNOW,December,2013,21725,2100,2313,2210,UP,LUCKNOW,December-2013
LUCKNOW,December,2014,23513,1588,1715,1648,UP,LUCKNOW,December-2014
LUCKNOW,December,2015,35820,1466,1620,1546,UP,LUCKNOW,December-2015
LUDHIANA(PB),January,2006,7808,421,529,475,PB,LUDHIANA,January-2006
LUDHIANA(PB),January,2009,4690,1133,1483,1308,PB,LUDHIANA,January-2009
LUDHIANA(PB),January,2010,30590,1205,1562,1383,PB,LUDHIANA,January-2010
LUDHIANA(PB),January,2014,2610,500,1250,850,PB,LUDHIANA,January-2014
LUDHIANA(PB),January,2015,32810,911,1532,1221,PB,LUDHIANA,January-2015
LUDHIANA(PB),February,2006,29900,341,461,402,PB,LUDHIANA,February-2006
LUDHIANA(PB),February,2009,5780,1067,1317,1192,PB,LUDHIANA,February-2009
LUDHIANA(PB),February,2010,26297,1156,1450,1300,PB,LUDHIANA,February-2010
LUDHIANA(PB),February,2014,820,400,650,552,PB,LUDHIANA,February-2014
LUDHIANA(PB),February,2015,25420,1020,1687,1350,PB,LUDHIANA,February-2015
LUDHIANA(PB),February,2016,3160,800,1200,1000,PB,LUDHIANA,February-2016
LUDHIANA(PB),March,2006,26680,310,413,361,PB,LUDHIANA,March-2006
LUDHIANA(PB),March,2009,2630,950,1175,1063,PB,LUDHIANA,March-2009
LUDHIANA(PB),March,2010,900,450,800,625,PB,LUDHIANA,March-2010
LUDHIANA(PB),March,2014,17562,626,1247,937,PB,LUDHIANA,March-2014
LUDHIANA(PB),March,2015,43362,909,1709,1309,PB,LUDHIANA,March-2015
LUDHIANA(PB),April,2006,14484,283,426,354,PB,LUDHIANA,April-2006
LUDHIANA(PB),April,2008,6170,424,540,487,PB,LUDHIANA,April-2008
LUDHIANA(PB),April,2010,8896,557,829,689,PB,LUDHIANA,April-2010
LUDHIANA(PB),April,2014,18105,569,1272,920,PB,LUDHIANA,April-2014
LUDHIANA(PB),April,2015,37683,910,1405,1160,PB,LUDHIANA,April-2015
LUDHIANA(PB),May,2006,19775,285,425,347,PB,LUDHIANA,May-2006
LUDHIANA(PB),May,2009,1750,600,750,725,PB,LUDHIANA,May-2009
LUDHIANA(PB),May,2014,12152,590,1163,879,PB,LUDHIANA,May-2014
LUDHIANA(PB),May,2015,26899,917,1425,1171,PB,LUDHIANA,May-2015
LUDHIANA(PB),June,2006,51066,257,457,357,PB,LUDHIANA,June-2006
LUDHIANA(PB),June,2009,25030,487,682,584,PB,LUDHIANA,June-2009
LUDHIANA(PB),June,2010,2500,450,650,550,PB,LUDHIANA,June-2010
LUDHIANA(PB),June,2014,5853,611,1171,891,PB,LUDHIANA,June-2014
LUDHIANA(PB),July,2006,33309,328,547,442,PB,LUDHIANA,July-2006
LUDHIANA(PB),July,2007,6560,525,900,713,PB,LUDHIANA,July-2007
LUDHIANA(PB),July,2014,23655,1055,2141,1595,PB,LUDHIANA,July-2014
LUDHIANA(PB),July,2015,28586,960,1967,1463,PB,LUDHIANA,July-2015
LUDHIANA(PB),August,2006,12237,344,615,481,PB,LUDHIANA,August-2006
LUDHIANA(PB),August,2007,1950,1000,1800,1400,PB,LUDHIANA,August-2007
LUDHIANA(PB),August,2009,499,600,900,750,PB,LUDHIANA,August-2009
LUDHIANA(PB),August,2014,23728,995,1937,1466,PB,LUDHIANA,August-2014
LUDHIANA(PB),August,2015,16593,1633,3650,2639,PB,LUDHIANA,August-2015
LUDHIANA(PB),September,2006,23639,308,575,441,PB,LUDHIANA,September-2006
LUDHIANA(PB),September,2009,30475,537,834,685,PB,LUDHIANA,September-2009
LUDHIANA(PB),September,2013,1710,2450,4800,3725,PB,LUDHIANA,September-2013
