purchase_time,purchase_date,quantity
2017-05-19 09:39:23,2017-05-19,8
2017-05-03 08:28:44,2017-05-03,13
2017-05-17 15:33:47,2017-05-17,3
2017-06-02 18:41:56,2017-06-02,9
2017-05-30 12:28:49,2017-05-30,12
2017-05-16 19:29:29,2017-05-16,12
2017-06-14 10:21:54,2017-06-14,9
2017-05-29 15:22:27,2017-05-29,11
2017-05-16 07:31:37,2017-05-16,5
2017-05-26 19:18:40,2017-05-26,13
2017-05-20 01:57:17,2017-05-20,4
2017-05-21 11:53:21,2017-05-21,13
2017-06-05 19:43:28,2017-06-05,2
2017-05-06 16:14:56,2017-05-06,1
2017-06-01 18:11:07,2017-06-01,1
2017-06-11 12:13:18,2017-06-11,1
2017-05-22 19:19:11,2017-05-22,13
2017-05-08 17:24:01,2017-05-08,13
2017-06-15 10:04:31,2017-06-15,11
2017-05-16 16:14:09,2017-05-16,5
2017-05-09 10:56:49,2017-05-09,4
2017-05-22 08:38:31,2017-05-22,2
2017-05-28 18:47:07,2017-05-28,3
2017-06-09 22:50:05,2017-06-09,5
2017-05-24 14:12:37,2017-05-24,1
2017-05-02 19:46:30,2017-05-02,11
2017-06-03 21:20:21,2017-06-03,1
2017-05-19 00:35:06,2017-05-19,14
2017-05-18 15:14:03,2017-05-18,7
2017-06-15 21:01:21,2017-06-15,7
2017-06-07 22:27:49,2017-06-07,6
2017-05-13 15:44:13,2017-05-13,1
2017-05-29 20:39:57,2017-05-29,6
2017-05-25 20:02:05,2017-05-25,8
2017-05-30 22:08:34,2017-05-30,11
2017-06-12 20:35:11,2017-06-12,9
2017-05-10 00:19:05,2017-05-10,8
2017-05-01 14:00:06,2017-05-01,1
2017-05-19 07:31:42,2017-05-19,6
2017-06-11 23:09:59,2017-06-11,13
2017-06-06 09:16:33,2017-06-06,3
2017-05-24 12:42:59,2017-05-24,12
2017-06-07 21:10:13,2017-06-07,14
2017-06-15 15:25:22,2017-06-15,9
2017-06-02 21:52:47,2017-06-02,10
2017-06-11 16:37:43,2017-06-11,5
2017-06-07 10:33:25,2017-06-07,10
2017-05-11 09:45:36,2017-05-11,1
2017-05-14 22:46:43,2017-05-14,5
2017-05-07 22:27:56,2017-05-07,5
2017-06-12 16:40:45,2017-06-12,7
2017-05-03 13:36:26,2017-05-03,8
2017-05-23 08:23:07,2017-05-23,12
2017-05-30 20:29:08,2017-05-30,13
2017-05-10 15:42:18,2017-05-10,10
2017-05-29 19:02:29,2017-05-29,5
2017-06-10 06:16:07,2017-06-10,8
2017-05-25 00:33:44,2017-05-25,2
2017-06-03 12:37:02,2017-06-03,4
2017-05-08 00:45:17,2017-05-08,6
2017-05-08 20:58:38,2017-05-08,12
2017-05-02 23:26:03,2017-05-02,1
2017-05-11 13:56:39,2017-05-11,7
2017-06-14 22:09:08,2017-06-14,2
2017-06-15 16:48:03,2017-06-15,7
2017-06-08 17:35:47,2017-06-08,5
2017-05-11 18:33:36,2017-05-11,8
2017-05-29 20:57:56,2017-05-29,2
2017-05-06 13:36:32,2017-05-06,1
2017-06-14 22:20:35,2017-06-14,14
2017-05-05 13:34:12,2017-05-05,5
2017-05-24 10:12:26,2017-05-24,5
2017-05-27 23:26:40,2017-05-27,6
2017-06-02 22:47:50,2017-06-02,10
2017-05-31 21:53:32,2017-05-31,1
2017-05-26 09:32:38,2017-05-26,5
2017-06-13 19:49:59,2017-06-13,13
2017-06-02 09:17:03,2017-06-02,9
2017-05-21 23:43:15,2017-05-21,13
2017-05-11 00:24:35,2017-05-11,4
2017-05-24 23:04:51,2017-05-24,2
2017-05-31 22:39:22,2017-05-31,13
2017-05-14 17:06:09,2017-05-14,5
2017-05-01 18:25:20,2017-05-01,13
2017-06-07 23:33:56,2017-06-07,8
2017-05-10 19:21:12,2017-05-10,4
2017-05-22 21:06:38,2017-05-22,8
2017-05-29 20:47:13,2017-05-29,2
2017-05-20 11:33:36,2017-05-20,13
2017-05-11 18:30:17,2017-05-11,11
2017-05-02 01:48:16,2017-05-02,2
2017-05-18 21:53:18,2017-05-18,4
2017-06-08 17:11:06,2017-06-08,8
2017-06-01 02:12:43,2017-06-01,5
2017-05-23 16:12:26,2017-05-23,6
2017-05-10 13:20:12,2017-05-10,14
2017-06-04 09:19:43,2017-06-04,9
2017-05-23 11:58:50,2017-05-23,11
2017-05-07 10:16:51,2017-05-07,13
2017-05-10 22:45:48,2017-05-10,11
2017-05-30 15:48:08,2017-05-30,7
2017-05-17 18:52:13,2017-05-17,12
2017-06-08 19:43:35,2017-06-08,7
2017-05-13 20:06:13,2017-05-13,3
2017-05-12 16:32:39,2017-05-12,7
2017-05-18 16:12:53,2017-05-18,7
2017-05-09 22:33:27,2017-05-09,5
2017-05-29 13:53:10,2017-05-29,9
2017-05-27 09:56:24,2017-05-27,9
2017-05-11 17:25:25,2017-05-11,4
2017-05-25 12:11:30,2017-05-25,8
2017-05-10 23:11:41,2017-05-10,11
2017-05-04 16:50:16,2017-05-04,5
2017-05-19 17:40:26,2017-05-19,2
2017-05-15 16:32:57,2017-05-15,6
2017-05-25 16:38:28,2017-05-25,3
2017-06-15 21:08:16,2017-06-15,6
2017-05-03 10:49:36,2017-05-03,13
2017-06-09 22:48:58,2017-06-09,9
2017-06-08 13:24:53,2017-06-08,12
2017-05-10 13:25:50,2017-05-10,3
2017-06-12 10:17:43,2017-06-12,5
2017-05-27 15:33:04,2017-05-27,5
2017-05-16 17:33:46,2017-05-16,1
2017-05-02 22:12:26,2017-05-02,12
2017-05-14 22:27:34,2017-05-14,8
2017-06-13 11:55:18,2017-06-13,3
2017-06-04 18:34:21,2017-06-04,11
2017-05-29 17:20:24,2017-05-29,10
2017-05-22 22:58:03,2017-05-22,9
2017-05-15 12:04:19,2017-05-15,11
2017-05-08 09:18:07,2017-05-08,3
2017-06-06 21:40:12,2017-06-06,11
2017-06-01 16:07:46,2017-06-01,14
2017-06-02 13:58:48,2017-06-02,12
2017-05-17 12:50:13,2017-05-17,2
2017-05-21 17:54:43,2017-05-21,4
2017-05-03 17:04:37,2017-05-03,5
2017-05-21 16:19:58,2017-05-21,1
2017-06-14 15:11:20,2017-06-14,10
2017-05-15 14:56:34,2017-05-15,3
2017-06-08 11:33:22,2017-06-08,7
2017-05-26 20:01:38,2017-05-26,1
2017-05-19 22:00:52,2017-05-19,8
2017-06-01 16:56:43,2017-06-01,7
2017-06-06 23:25:38,2017-06-06,12
2017-06-08 12:39:39,2017-06-08,8
2017-05-13 14:03:25,2017-05-13,12
2017-05-03 20:29:17,2017-05-03,12
2017-06-13 20:02:30,2017-06-13,13
2017-05-23 17:33:55,2017-05-23,12
2017-06-01 14:36:16,2017-06-01,10
2017-06-12 11:21:37,2017-06-12,13
2017-05-03 22:47:52,2017-05-03,5
2017-05-31 22:00:11,2017-05-31,10
2017-05-16 10:15:30,2017-05-16,1
2017-06-05 12:39:44,2017-06-05,1
2017-05-29 09:22:32,2017-05-29,12
2017-05-20 14:44:05,2017-05-20,11
2017-06-01 16:03:36,2017-06-01,11
2017-06-12 09:46:56,2017-06-12,11
2017-06-03 18:37:40,2017-06-03,9
2017-05-14 15:03:54,2017-05-14,12
2017-06-01 19:34:09,2017-06-01,5
2017-05-23 15:55:34,2017-05-23,1
2017-06-13 10:41:43,2017-06-13,11
2017-05-31 15:00:12,2017-05-31,8
2017-05-03 07:16:30,2017-05-03,4
2017-06-01 12:28:14,2017-06-01,3
2017-05-11 11:14:00,2017-05-11,2
2017-06-12 12:47:01,2017-06-12,7
2017-05-23 05:37:45,2017-05-23,8
2017-06-04 18:39:57,2017-06-04,13
2017-05-10 17:44:55,2017-05-10,8
2017-05-26 14:54:47,2017-05-26,6
2017-05-26 15:14:25,2017-05-26,4
2017-06-05 13:36:53,2017-06-05,5
2017-05-26 23:41:21,2017-05-26,12
2017-05-26 07:04:37,2017-05-26,9
2017-05-15 15:27:52,2017-05-15,12
2017-06-12 15:14:19,2017-06-12,14
2017-06-14 12:00:59,2017-06-14,2
2017-05-08 22:15:34,2017-05-08,14
2017-05-25 10:20:03,2017-05-25,5
2017-05-01 18:11:52,2017-05-01,2
2017-06-09 19:58:53,2017-06-09,14
2017-05-24 23:07:31,2017-05-24,8
2017-05-05 18:23:07,2017-05-05,12
2017-05-30 20:30:28,2017-05-30,6
2017-06-06 10:42:51,2017-06-06,4
2017-05-21 20:01:24,2017-05-21,7
2017-06-02 10:26:34,2017-06-02,4
2017-05-08 00:25:30,2017-05-08,8
2017-05-14 19:28:30,2017-05-14,13
2017-06-05 15:13:04,2017-06-05,12
2017-05-23 19:52:33,2017-05-23,9
2017-06-01 16:05:36,2017-06-01,9
2017-06-12 08:34:18,2017-06-12,10
2017-05-06 15:35:59,2017-05-06,12
2017-05-10 16:03:09,2017-05-10,4
2017-05-29 10:16:07,2017-05-29,3
2017-05-31 20:35:07,2017-05-31,14
2017-06-07 11:47:43,2017-06-07,9
2017-06-12 23:43:30,2017-06-12,13
2017-05-17 21:16:12,2017-05-17,13
2017-05-29 22:00:32,2017-05-29,9
2017-05-19 17:15:50,2017-05-19,5
2017-05-14 23:20:04,2017-05-14,3
2017-05-23 22:24:31,2017-05-23,11
2017-06-14 20:03:00,2017-06-14,8
2017-05-11 20:23:32,2017-05-11,14
2017-05-16 15:09:52,2017-05-16,8
2017-06-01 09:01:29,2017-06-01,11
2017-05-24 23:38:49,2017-05-24,12
2017-05-23 17:42:48,2017-05-23,8
2017-05-02 14:21:34,2017-05-02,12
2017-06-14 19:37:55,2017-06-14,13
2017-05-18 13:47:33,2017-05-18,13
2017-06-08 16:37:15,2017-06-08,14
2017-06-07 13:53:11,2017-06-07,14
2017-05-03 23:09:29,2017-05-03,2
2017-05-15 09:59:05,2017-05-15,1
2017-06-07 09:31:57,2017-06-07,4
2017-05-16 08:21:59,2017-05-16,5
2017-06-01 20:38:54,2017-06-01,9
2017-05-27 21:32:01,2017-05-27,3
2017-05-10 19:59:24,2017-05-10,3
2017-06-05 16:49:45,2017-06-05,11
2017-05-14 17:32:24,2017-05-14,14
2017-06-02 18:12:44,2017-06-02,7
2017-05-22 13:59:13,2017-05-22,14
2017-05-03 19:34:48,2017-05-03,4
2017-06-09 09:51:40,2017-06-09,2
2017-05-28 14:55:30,2017-05-28,6
2017-06-08 21:26:32,2017-06-08,11
2017-06-12 10:05:00,2017-06-12,8
2017-06-14 08:58:49,2017-06-14,6
2017-06-03 10:26:30,2017-06-03,9
2017-05-13 22:22:03,2017-05-13,12
2017-05-01 19:46:04,2017-05-01,3
2017-05-17 13:40:36,2017-05-17,6
2017-05-29 09:39:57,2017-05-29,6
2017-06-06 22:05:30,2017-06-06,9
2017-06-06 13:34:51,2017-06-06,7
2017-06-03 23:20:59,2017-06-03,10
2017-05-18 18:23:26,2017-05-18,1
2017-05-21 23:12:44,2017-05-21,13
2017-05-29 10:15:53,2017-05-29,9
2017-05-06 14:09:29,2017-05-06,13
2017-05-01 17:38:41,2017-05-01,12
2017-06-05 13:09:46,2017-06-05,4
2017-05-11 22:09:26,2017-05-11,6
2017-05-28 18:26:10,2017-05-28,14
2017-05-07 17:16:27,2017-05-07,2
2017-05-07 10:06:51,2017-05-07,7
2017-06-13 11:58:49,2017-06-13,6
2017-05-31 20:48:17,2017-05-31,9
2017-06-15 14:12:15,2017-06-15,10
2017-05-29 19:52:53,2017-05-29,14
2017-05-09 12:44:35,2017-05-09,4
2017-06-13 15:06:57,2017-06-13,8
2017-05-18 18:59:03,2017-05-18,4
2017-05-18 11:11:23,2017-05-18,1
2017-06-02 19:34:55,2017-06-02,7
2017-05-30 19:25:56,2017-05-30,14
2017-05-28 18:04:51,2017-05-28,12
2017-06-04 23:18:24,2017-06-04,13
2017-05-08 17:37:04,2017-05-08,14
2017-06-13 18:17:42,2017-06-13,13
2017-05-05 20:59:15,2017-05-05,12
2017-05-28 15:57:14,2017-05-28,4
2017-05-03 13:31:27,2017-05-03,8
2017-05-20 08:41:39,2017-05-20,13
2017-06-13 20:47:56,2017-06-13,10
2017-05-01 13:31:40,2017-05-01,13
2017-06-13 21:11:58,2017-06-13,6
2017-05-07 21:38:07,2017-05-07,11
2017-05-18 12:50:34,2017-05-18,4
2017-06-02 16:52:40,2017-06-02,13
2017-05-23 22:57:06,2017-05-23,2
2017-05-24 21:10:57,2017-05-24,14
2017-05-04 09:13:21,2017-05-04,3
2017-06-08 22:14:17,2017-06-08,11
2017-06-02 10:45:30,2017-06-02,8
2017-06-05 22:43:39,2017-06-05,2
2017-05-17 18:25:43,2017-05-17,8
2017-05-08 09:36:59,2017-05-08,1
2017-05-26 13:28:22,2017-05-26,11
2017-05-26 17:32:11,2017-05-26,5
2017-05-09 13:17:23,2017-05-09,7
2017-05-24 18:19:28,2017-05-24,13
2017-05-02 04:34:18,2017-05-02,11
2017-05-02 12:23:08,2017-05-02,10
2017-05-21 14:37:39,2017-05-21,1
2017-06-14 08:03:45,2017-06-14,8
2017-05-18 19:41:13,2017-05-18,5
2017-06-13 14:13:31,2017-06-13,4
2017-06-03 14:27:54,2017-06-03,8
2017-05-15 10:31:57,2017-05-15,5
2017-06-01 17:18:31,2017-06-01,11
2017-06-13 00:49:01,2017-06-13,11
2017-05-12 10:24:16,2017-05-12,7
2017-06-13 13:59:13,2017-06-13,14
2017-05-16 13:42:51,2017-05-16,6
2017-05-30 18:06:44,2017-05-30,4
2017-05-20 10:20:37,2017-05-20,8
2017-06-11 15:58:16,2017-06-11,1
2017-05-31 20:13:40,2017-05-31,9
2017-06-11 14:37:07,2017-06-11,6
2017-05-28 20:07:57,2017-05-28,14
2017-05-26 14:31:25,2017-05-26,5
2017-06-11 12:44:43,2017-06-11,13
2017-05-23 04:59:50,2017-05-23,13
2017-05-01 10:58:42,2017-05-01,4
2017-05-29 06:21:19,2017-05-29,14
2017-06-04 12:40:44,2017-06-04,8
2017-06-07 20:55:27,2017-06-07,10
2017-05-31 20:59:25,2017-05-31,4
2017-05-24 08:59:54,2017-05-24,10
2017-05-15 10:53:51,2017-05-15,3
2017-06-07 15:50:50,2017-06-07,1
2017-06-08 18:14:49,2017-06-08,8
2017-05-01 21:12:39,2017-05-01,7
2017-05-31 17:23:00,2017-05-31,2
2017-05-04 20:53:11,2017-05-04,10
2017-06-09 17:57:38,2017-06-09,3
2017-05-12 16:45:06,2017-05-12,11
2017-05-17 16:49:14,2017-05-17,7
2017-05-14 11:31:37,2017-05-14,12
2017-05-07 21:13:26,2017-05-07,10
2017-05-30 17:45:18,2017-05-30,11
2017-05-04 15:44:25,2017-05-04,9
2017-05-22 19:57:24,2017-05-22,13
2017-06-03 18:40:55,2017-06-03,2
2017-05-01 17:05:20,2017-05-01,11
2017-05-27 10:50:31,2017-05-27,2
2017-06-03 07:51:09,2017-06-03,14
2017-06-02 10:20:51,2017-06-02,12
2017-05-20 18:38:05,2017-05-20,11
2017-05-01 18:45:32,2017-05-01,1
2017-05-16 22:41:52,2017-05-16,12
2017-05-18 22:31:09,2017-05-18,13
2017-05-14 11:10:48,2017-05-14,2
2017-05-01 15:00:55,2017-05-01,11
2017-05-31 16:23:27,2017-05-31,12
2017-05-15 16:31:43,2017-05-15,3
2017-05-29 14:29:05,2017-05-29,3
2017-06-08 19:00:49,2017-06-08,10
2017-05-07 15:53:31,2017-05-07,12
2017-05-21 14:05:34,2017-05-21,4
2017-05-11 14:36:21,2017-05-11,2
2017-05-02 19:41:44,2017-05-02,9
2017-05-06 10:17:24,2017-05-06,7
2017-05-03 01:40:46,2017-05-03,6
2017-05-06 10:13:03,2017-05-06,8
2017-05-15 11:23:57,2017-05-15,14
2017-05-18 18:01:57,2017-05-18,10
2017-05-19 10:02:07,2017-05-19,4
2017-06-05 21:06:41,2017-06-05,14
2017-06-03 10:43:53,2017-06-03,3
2017-05-09 14:33:43,2017-05-09,12
2017-06-02 13:18:00,2017-06-02,4
2017-05-18 09:03:32,2017-05-18,3
2017-05-31 11:07:58,2017-05-31,9
2017-05-25 01:07:51,2017-05-25,12
2017-06-01 07:29:41,2017-06-01,11
2017-05-07 14:31:46,2017-05-07,9
2017-06-12 19:25:56,2017-06-12,14
2017-06-13 14:25:07,2017-06-13,1
2017-05-12 14:32:00,2017-05-12,12
2017-06-05 19:15:29,2017-06-05,3
2017-05-28 23:28:36,2017-05-28,1
2017-05-03 13:26:13,2017-05-03,7
2017-05-31 09:52:22,2017-05-31,8
2017-05-17 13:49:52,2017-05-17,6
2017-05-23 11:48:05,2017-05-23,6
2017-06-01 10:24:22,2017-06-01,10
2017-05-01 12:56:44,2017-05-01,5
2017-06-03 15:33:58,2017-06-03,6
2017-05-18 18:50:54,2017-05-18,6
2017-05-18 13:49:05,2017-05-18,7
2017-05-31 22:03:26,2017-05-31,5
2017-05-03 23:34:55,2017-05-03,11
2017-05-10 14:02:15,2017-05-10,13
2017-05-25 21:49:38,2017-05-25,4
2017-05-24 15:30:18,2017-05-24,14
2017-05-31 20:00:34,2017-05-31,14
2017-05-01 11:43:05,2017-05-01,13
2017-06-06 22:27:33,2017-06-06,14
2017-06-08 18:13:24,2017-06-08,1
2017-06-12 21:32:57,2017-06-12,7
2017-06-13 10:17:04,2017-06-13,6
2017-05-08 13:29:57,2017-05-08,11
2017-06-09 11:21:19,2017-06-09,7
2017-06-01 14:32:30,2017-06-01,12
2017-06-11 23:09:07,2017-06-11,11
2017-06-10 10:38:23,2017-06-10,2
2017-05-12 10:55:59,2017-05-12,3
2017-06-09 21:06:11,2017-06-09,12
2017-05-05 14:49:31,2017-05-05,4
2017-05-25 22:40:59,2017-05-25,12
2017-06-14 10:42:20,2017-06-14,7
2017-05-19 11:41:16,2017-05-19,8
2017-06-05 15:56:29,2017-06-05,8
2017-05-22 22:57:08,2017-05-22,12
2017-05-18 12:13:20,2017-05-18,6
2017-06-08 18:35:17,2017-06-08,2
2017-05-31 02:25:24,2017-05-31,10
2017-06-08 20:02:42,2017-06-08,14
2017-05-21 21:17:13,2017-05-21,5
2017-05-07 18:40:28,2017-05-07,14
2017-06-07 11:48:48,2017-06-07,12
2017-06-14 18:16:12,2017-06-14,11
2017-06-01 19:58:20,2017-06-01,4
2017-05-20 15:43:34,2017-05-20,11
2017-06-04 13:01:10,2017-06-04,3
2017-05-28 20:38:09,2017-05-28,11
2017-06-07 14:11:58,2017-06-07,11
2017-05-23 13:49:10,2017-05-23,11
2017-06-04 01:07:50,2017-06-04,11
2017-05-02 14:11:00,2017-05-02,3
2017-05-05 11:17:38,2017-05-05,11
2017-05-15 13:54:29,2017-05-15,6
2017-06-03 18:50:13,2017-06-03,9
2017-05-01 01:18:22,2017-05-01,7
2017-05-25 15:11:45,2017-05-25,3
2017-05-15 23:30:03,2017-05-15,7
2017-05-16 15:54:51,2017-05-16,3
2017-06-05 12:53:57,2017-06-05,8
2017-06-08 16:35:57,2017-06-08,7
2017-06-10 12:33:10,2017-06-10,3
2017-05-29 15:51:23,2017-05-29,12
2017-05-28 17:17:23,2017-05-28,11
2017-05-07 00:33:52,2017-05-07,14
2017-05-19 18:58:48,2017-05-19,11
2017-05-29 17:35:14,2017-05-29,8
2017-05-27 17:47:09,2017-05-27,2
2017-05-23 19:19:31,2017-05-23,6
2017-05-25 09:26:04,2017-05-25,5
2017-05-15 13:51:50,2017-05-15,9
2017-05-11 21:52:00,2017-05-11,10
2017-05-04 22:57:10,2017-05-04,2
2017-05-03 16:36:41,2017-05-03,13
2017-05-16 09:58:11,2017-05-16,1
2017-05-28 00:12:35,2017-05-28,5
2017-05-29 17:45:13,2017-05-29,7
2017-05-23 00:08:56,2017-05-23,7
2017-05-27 19:13:02,2017-05-27,4
2017-05-14 23:34:24,2017-05-14,1
2017-05-03 20:44:22,2017-05-03,8
2017-05-10 22:44:43,2017-05-10,12
2017-06-11 00:50:56,2017-06-11,2
2017-06-03 01:00:32,2017-06-03,9
2017-06-09 10:54:14,2017-06-09,13
2017-05-10 17:45:05,2017-05-10,13
2017-05-29 17:55:47,2017-05-29,10
2017-05-09 09:32:59,2017-05-09,5
2017-05-19 17:27:36,2017-05-19,6
2017-05-11 23:04:35,2017-05-11,3
2017-05-18 15:23:08,2017-05-18,3
2017-05-29 15:28:10,2017-05-29,13
2017-06-10 19:03:23,2017-06-10,2
2017-05-04 01:56:13,2017-05-04,10
2017-05-17 16:30:26,2017-05-17,5
2017-05-03 13:32:37,2017-05-03,11
2017-05-13 15:29:54,2017-05-13,1
2017-05-24 14:06:49,2017-05-24,4
2017-06-15 11:46:47,2017-06-15,8
2017-06-07 16:08:41,2017-06-07,13
2017-06-06 12:35:13,2017-06-06,5
2017-06-13 19:20:33,2017-06-13,6
2017-05-02 20:47:48,2017-05-02,5
2017-06-01 00:46:28,2017-06-01,11
2017-05-15 21:42:34,2017-05-15,7
2017-05-09 16:58:34,2017-05-09,9
2017-05-19 21:30:40,2017-05-19,9
2017-05-22 09:50:27,2017-05-22,9
2017-06-08 16:14:56,2017-06-08,8
2017-06-03 18:27:30,2017-06-03,14
2017-06-07 11:41:30,2017-06-07,8
2017-05-09 18:59:14,2017-05-09,4
2017-05-01 15:40:03,2017-05-01,14
2017-05-17 09:46:30,2017-05-17,13
2017-06-03 00:05:45,2017-06-03,11
2017-06-07 21:47:27,2017-06-07,3
2017-05-18 12:32:16,2017-05-18,1
2017-06-13 08:47:16,2017-06-13,7
2017-05-31 11:11:55,2017-05-31,11
2017-06-04 15:39:48,2017-06-04,9
2017-06-02 10:53:32,2017-06-02,5
2017-05-09 18:38:24,2017-05-09,9
2017-05-15 10:40:31,2017-05-15,5
2017-06-05 10:39:09,2017-06-05,7
2017-06-09 10:34:12,2017-06-09,5
2017-06-02 18:53:24,2017-06-02,7
2017-05-01 16:00:57,2017-05-01,7
2017-05-06 16:00:24,2017-05-06,5
2017-05-22 22:13:18,2017-05-22,12
2017-06-04 22:40:09,2017-06-04,8
2017-06-14 20:01:23,2017-06-14,13
2017-06-03 17:52:47,2017-06-03,14
2017-05-10 09:00:07,2017-05-10,8
2017-05-06 19:15:33,2017-05-06,13
2017-05-22 12:39:43,2017-05-22,11
2017-05-02 20:18:45,2017-05-02,10
2017-06-11 19:53:34,2017-06-11,5
2017-06-01 18:05:01,2017-06-01,10
2017-05-23 22:21:30,2017-05-23,14
2017-06-03 21:21:30,2017-06-03,8
2017-05-29 10:16:10,2017-05-29,7
2017-05-28 11:05:59,2017-05-28,2
2017-06-09 12:20:15,2017-06-09,10
2017-05-30 16:24:53,2017-05-30,8
2017-05-23 18:30:32,2017-05-23,14
2017-06-14 18:14:55,2017-06-14,14
2017-05-02 17:24:57,2017-05-02,8
2017-05-22 17:47:01,2017-05-22,1
2017-06-05 15:00:11,2017-06-05,4
2017-05-29 10:11:28,2017-05-29,8
2017-05-09 22:24:03,2017-05-09,5
2017-05-22 22:17:46,2017-05-22,8
2017-05-02 20:06:16,2017-05-02,10
2017-05-22 14:21:42,2017-05-22,1
2017-05-10 10:11:07,2017-05-10,10
2017-05-22 16:41:50,2017-05-22,8
2017-05-04 21:15:50,2017-05-04,2
2017-05-24 16:09:42,2017-05-24,12
2017-05-15 22:23:53,2017-05-15,13
2017-05-13 22:13:35,2017-05-13,3
2017-05-19 20:35:45,2017-05-19,10
2017-05-01 10:43:06,2017-05-01,2
2017-05-22 12:10:50,2017-05-22,2
2017-06-08 17:42:20,2017-06-08,11
2017-05-16 09:53:59,2017-05-16,6
2017-05-08 22:53:37,2017-05-08,2
2017-05-20 16:42:07,2017-05-20,14
2017-05-03 14:22:02,2017-05-03,4
2017-05-17 10:19:13,2017-05-17,2
2017-05-17 21:05:43,2017-05-17,2
2017-05-25 16:39:50,2017-05-25,14
2017-05-06 18:49:21,2017-05-06,12
2017-05-18 15:19:09,2017-05-18,11
2017-06-07 17:44:34,2017-06-07,5
2017-05-22 21:12:15,2017-05-22,2
2017-05-12 21:16:01,2017-05-12,12
2017-06-10 11:02:37,2017-06-10,2
2017-05-01 10:02:47,2017-05-01,10
2017-05-10 18:42:38,2017-05-10,13
2017-06-08 15:13:28,2017-06-08,13
2017-05-29 13:32:24,2017-05-29,12
2017-06-15 12:01:06,2017-06-15,4
2017-05-10 14:51:35,2017-05-10,12
2017-06-03 10:20:00,2017-06-03,2
2017-06-01 19:55:49,2017-06-01,11
2017-05-03 07:08:50,2017-05-03,13
2017-05-17 18:47:02,2017-05-17,7
2017-06-12 09:27:15,2017-06-12,2
2017-06-08 22:46:23,2017-06-08,6
2017-05-26 13:30:53,2017-05-26,6
2017-06-06 20:56:53,2017-06-06,4
2017-05-15 18:51:09,2017-05-15,3
2017-05-30 18:50:21,2017-05-30,5
2017-06-11 20:28:52,2017-06-11,13
2017-05-14 13:21:58,2017-05-14,10
2017-05-07 12:50:03,2017-05-07,11
2017-05-19 11:26:16,2017-05-19,9
2017-05-02 18:55:30,2017-05-02,3
2017-05-18 06:01:23,2017-05-18,4
2017-05-29 20:01:57,2017-05-29,11
2017-06-02 14:48:34,2017-06-02,8
2017-05-23 18:31:34,2017-05-23,14
2017-05-23 16:43:24,2017-05-23,11
2017-06-14 17:06:33,2017-06-14,4
2017-05-20 14:16:40,2017-05-20,9
2017-05-22 16:16:13,2017-05-22,9
2017-05-24 09:28:49,2017-05-24,7
2017-05-06 21:49:07,2017-05-06,2
2017-05-02 22:07:12,2017-05-02,10
2017-05-14 18:11:07,2017-05-14,12
2017-06-05 21:10:43,2017-06-05,13
2017-05-24 14:10:06,2017-05-24,10
2017-05-31 10:23:38,2017-05-31,3
2017-05-04 11:20:58,2017-05-04,13
2017-05-01 14:11:11,2017-05-01,10
2017-05-27 17:55:40,2017-05-27,2
2017-05-31 21:23:56,2017-05-31,2
2017-05-07 13:17:02,2017-05-07,8
2017-06-01 10:35:51,2017-06-01,8
2017-05-25 23:53:14,2017-05-25,2
2017-05-22 13:13:27,2017-05-22,5
2017-05-25 09:00:16,2017-05-25,6
2017-05-05 17:02:14,2017-05-05,10
2017-05-30 12:07:33,2017-05-30,11
2017-06-10 21:50:43,2017-06-10,6
2017-05-14 17:33:19,2017-05-14,8
2017-05-24 22:17:27,2017-05-24,10
2017-06-02 10:32:47,2017-06-02,10
2017-06-12 12:26:00,2017-06-12,1
2017-06-14 01:13:33,2017-06-14,6
2017-05-18 14:06:06,2017-05-18,3
2017-05-13 22:23:00,2017-05-13,4
2017-05-12 12:42:10,2017-05-12,12
2017-06-08 13:30:31,2017-06-08,5
2017-06-10 16:16:53,2017-06-10,1
2017-06-05 19:38:57,2017-06-05,1
2017-05-01 11:28:31,2017-05-01,7
2017-06-07 18:27:24,2017-06-07,6
2017-05-12 19:59:12,2017-05-12,3
2017-05-29 21:39:33,2017-05-29,7
2017-05-01 10:16:29,2017-05-01,5
2017-05-22 11:32:05,2017-05-22,7
2017-05-08 16:24:17,2017-05-08,10
2017-05-24 16:36:33,2017-05-24,5
2017-05-24 21:57:34,2017-05-24,11
2017-05-01 20:58:23,2017-05-01,11
2017-05-13 20:02:53,2017-05-13,9
2017-05-16 18:41:49,2017-05-16,14
2017-05-21 08:00:08,2017-05-21,9
2017-05-07 13:51:13,2017-05-07,3
2017-05-18 18:36:43,2017-05-18,2
2017-06-15 21:19:16,2017-06-15,8
2017-05-15 10:36:18,2017-05-15,1
2017-05-09 19:59:26,2017-05-09,7
2017-05-19 01:52:47,2017-05-19,1
2017-05-13 14:03:37,2017-05-13,13
2017-06-10 00:06:36,2017-06-10,7
2017-05-01 14:19:12,2017-05-01,13
2017-05-18 22:32:31,2017-05-18,5
2017-05-19 18:49:33,2017-05-19,2
2017-05-31 21:37:40,2017-05-31,7
2017-06-01 12:24:47,2017-06-01,5
2017-05-19 16:16:47,2017-05-19,8
2017-05-05 21:04:15,2017-05-05,9
2017-05-02 16:51:34,2017-05-02,4
2017-05-24 10:06:18,2017-05-24,11
