"year","age","sex","maritl","race","education","region","jobclass","health","health_ins","logwage","wage"
2003,38,"1. Male","2. Married","3. Asian","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.51851393987789,91.6992261117042
2005,25,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.44715803134222,85.3839403789827
2005,64,"1. Male","2. Married","2. Black","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.69897000433602,109.833985642199
2003,49,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347
2009,46,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.4345689040342,84.3157688645753
2006,30,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347
2003,33,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.04921802267018,57.3525910796177
2007,29,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664
2008,32,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.83250891270624,125.525498433836
2007,54,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.69019608002851,108.874525834712
2005,40,"1. Male","1. Never Married","2. Black","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.17609125905568,65.1108537153447
2005,24,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2008,30,"1. Male","5. Separated","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.26007138798508,70.8150386167557
2009,49,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.97772360528885,145.143601176911
2006,47,"1. Male","2. Married","4. Other","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.6232492903979,101.82435207568
2008,25,"1. Male","1. Never Married","2. Black","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.43136376415899,84.0459576539924
2007,44,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879
2007,41,"1. Male","4. Divorced","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.57978359661681,97.4932940453934
2005,54,"1. Male","5. Separated","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5.04139268515823,154.68529299563
2009,59,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.30102999566398,200.543262324662
2003,25,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.0899051114394,59.7342233407467
2009,63,"1. Male","2. Married","2. Black","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.51851393987789,91.6992261117042
2009,49,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2008,35,"1. Male","5. Separated","2. Black","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.74036268949424,114.475713290347
2006,24,"1. Male","1. Never Married","3. Asian","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.19312459835446,66.2294082943902
2003,66,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.53147891704226,92.8958447894966
2008,57,"1. Male","2. Married","4. Other","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.54406804435028,94.0727147457005
2003,47,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2006,44,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.88649072517248,132.487821126123
2006,56,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184
2004,34,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.60205999132796,99.6894636984864
2006,23,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.69897000433602,40.4056652596845
2008,30,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.92941892571429,138.299126920883
2004,38,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.63346845557959,102.870246933215
2004,43,"1. Male","2. Married","2. Black","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.38021124171161,79.8549003093467
2007,58,"1. Male","4. Divorced","1. White","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.7160033436348,111.720849360989
2005,36,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.13033376849501,62.198679430261
2007,48,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.25527250510331,70.4760196469445
2005,35,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.45484486000851,86.0428011301927
2006,22,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.60205999132796,99.6894636984864
2007,50,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.73239375982297,113.567089569751
2004,58,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.61278385671974,100.764272842107
2003,20,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.11394335230684,61.1875264339915
2007,44,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.73279569828933,113.61274572643
2003,50,"1. Male","2. Married","3. Asian","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879
2009,55,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.6532318153234,104.923531700709
2003,39,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2008,32,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.62321723414596,276.778413321176
2008,50,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5,148.413159102577
2009,24,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",5,148.413159102577
2009,53,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2003,35,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","2. No",4.39794000867204,81.2832532842527
2003,25,"1. Male","1. Never Married","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.38021124171161,79.8549003093467
2006,24,"1. Male","1. Never Married","3. Asian","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2005,57,"1. Male","5. Separated","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",5,148.413159102577
2005,43,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.17609125905568,65.1108537153447
2009,33,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.48072537898849,88.2986994723057
2005,40,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.51851393987789,91.6992261117042
2008,39,"1. Male","1. Never Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.30102999566398,73.7757432746946
2004,32,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.25527250510331,70.4760196469445
2005,48,"1. Male","4. Divorced","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.85733249643127,128.680488220624
2004,29,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.54406804435028,94.0727147457005
2005,35,"1. Male","4. Divorced","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.5910646070265,98.5993438603892
2004,41,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.89209460269048,133.232350826567
2009,52,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.90308998699194,134.705375118879
2005,50,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.51851393987789,91.6992261117042
2004,35,"1. Male","2. Married","3. Asian","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",5.07913781442782,160.635498596854
2007,27,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.60205999132796,99.6894636984864
2004,57,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.74036268949424,114.475713290347
2004,48,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.57978359661681,97.4932940453934
2009,41,"1. Male","4. Divorced","2. Black","3. Some College","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.5854607295085,98.0483505056004
2005,59,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664
2003,55,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2005,54,"1. Male","4. Divorced","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.89209460269048,133.232350826567
2003,34,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2009,43,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.30102999566398,73.7757432746946
2003,43,"1. Male","4. Divorced","2. Black","4. College Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.65321251377534,104.921506533664
2003,62,"1. Male","3. Widowed","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.12762304959803,62.0303046060726
2006,45,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.57978359661681,97.4932940453934
2004,40,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.98227123303957,145.805163374625
2003,33,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.41497334797082,82.6796372966372
2005,45,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",5,148.413159102577
2009,21,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",3.90308998699194,49.5553381215226
2009,54,"1. Male","2. Married","3. Asian","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.30102999566398,73.7757432746946
2003,43,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.30102999566398,73.7757432746946
2004,54,"1. Male","2. Married","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.84509804001426,127.115743812184
2004,35,"1. Male","2. Married","1. White","1. < HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.69897000433602,109.833985642199
2008,23,"1. Male","1. Never Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.12057393120585,61.5945831752282
2006,61,"1. Male","3. Widowed","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.71349054309394,111.440469567068
2004,51,"1. Male","4. Divorced","1. White","4. College Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.92941892571429,138.299126920883
2006,43,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.84509804001426,127.115743812184
2003,20,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.32221929473392,75.3556793180091
2007,51,"1. Male","2. Married","4. Other","3. Some College","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.93449845124357,139.00340805947
2009,65,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","2. Information","1. <=Good","1. Yes",4.77815125038364,118.884359339886
2009,37,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2008,24,"1. Male","1. Never Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.19318027356535,66.2330957333126
2003,36,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","1. Yes",4.29446622616159,73.2930820722881
2005,45,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","2. No",4.8750612633917,130.982177377461
2008,33,"1. Male","2. Married","1. White","5. Advanced Degree","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",5.62321723414596,276.778413321176
2009,36,"1. Male","4. Divorced","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","1. <=Good","2. No",4.46487687145819,86.9103277389946
2004,32,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.69897000433602,109.833985642199
2009,45,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","1. Yes",4.77815125038364,118.884359339886
2003,51,"1. Male","2. Married","1. White","2. HS Grad","2. Middle Atlantic","1. Industrial","2. >=Very Good","2. No",4.65321251377534,104.921506533664
2005,33,"1. Male","2. Married","1. White","3. Some College","2. Middle Atlantic","2. Information","2. >=Very Good","1. Yes",4.91907809237607,136.876367635184
